ticket_id,user_id,date_opened,category,severity,resolution_time_hours
5112,1425,11/2/2024,Billing,Medium,33
5113,1425,11/22/2024,Billing,Low,10
5114,1426,1/13/2024,Technical,Low,40
5115,1426,1/18/2024,Billing,Medium,44
5116,1426,1/26/2024,Technical,Medium,39
5117,1426,1/24/2024,Access,Low,20
5118,1426,2/5/2024,Billing,Low,45
5119,1426,1/4/2024,Technical,Medium,95
5120,1426,1/13/2024,Technical,High,24
5121,1426,1/2/2024,Billing,Low,23
5122,1427,7/27/2024,Billing,Low,43
5123,1427,6/5/2023,Billing,Low,34
5124,1428,12/24/2024,Access,Low,9
5125,1430,10/8/2023,Billing,Medium,63
5126,1430,9/28/2023,Technical,Medium,75
5127,1430,11/19/2023,Technical,Low,23
5128,1430,10/5/2023,Billing,Low,36
5129,1430,7/29/2023,Technical,Low,17
5130,1430,7/29/2023,Billing,Medium,33
5131,1430,10/30/2023,Billing,High,37
5132,1430,10/13/2023,Technical,Low,25
5133,1431,10/10/2023,Access,Medium,52
5134,1431,11/5/2024,Access,Medium,78
5135,1431,8/23/2023,Billing,Medium,111
5136,1431,9/11/2023,Technical,Medium,69
5137,1432,12/15/2024,Billing,Low,13
5138,1432,11/29/2024,Technical,Low,20
5139,1432,11/30/2024,Technical,Low,16
5140,1432,8/7/2024,Billing,Low,20
5141,1432,9/19/2024,Technical,Low,26
5142,1432,11/18/2024,Billing,Low,18
5143,1432,10/4/2024,Technical,Medium,45
5144,1432,11/6/2024,Billing,Medium,36
5145,1432,12/9/2024,Access,Medium,105
5146,1432,11/20/2024,Technical,Medium,95
5147,1432,7/17/2024,Billing,High,48
5148,1434,11/4/2024,Technical,Low,32
5149,1434,11/10/2024,Access,Low,24
5150,1434,12/11/2024,Billing,High,52
5151,1434,12/2/2024,Billing,Low,33
5152,1434,12/23/2024,Access,High,25
5153,1434,12/5/2024,Billing,Medium,119
5154,1434,11/9/2024,Technical,Medium,75
5155,1434,12/5/2024,Technical,Low,23
5156,1434,12/3/2024,Billing,Medium,30
5157,1434,12/1/2024,Billing,Low,7
5158,1435,11/2/2024,Technical,Low,4
5159,1435,12/21/2023,Billing,Medium,25
5160,1435,12/23/2024,Access,Low,1
5161,1435,4/18/2024,Access,Medium,77
5162,1435,9/15/2023,Technical,High,27
5163,1437,12/17/2024,Billing,Low,10
5164,1438,12/29/2024,Billing,Low,31
5165,1438,11/30/2024,Technical,Low,40
5166,1438,11/3/2024,Billing,Low,41
5167,1438,11/12/2024,Billing,Low,11
5168,1438,12/2/2024,Billing,High,49
5169,1438,11/7/2024,Technical,Low,41
5170,1438,11/21/2024,Access,Medium,58
5171,1440,10/11/2023,Technical,Low,15
5172,1440,9/18/2023,Access,High,50
5173,1440,6/13/2023,Billing,High,5
5174,1441,9/19/2024,Technical,High,64
5175,1441,5/6/2024,Access,Low,15
5176,1441,9/10/2024,Access,Low,23
5177,1441,11/28/2024,Access,Medium,81
5178,1441,8/14/2024,Access,High,61
5179,1442,12/13/2023,Access,Low,11
5180,1442,5/21/2024,Technical,Medium,55
5181,1442,12/11/2023,Access,Low,21
5182,1442,3/3/2024,Billing,Low,15
5183,1442,5/23/2024,Billing,Low,15
5184,1442,2/19/2024,Billing,High,35
5185,1442,5/3/2024,Billing,Medium,77
5186,1442,1/25/2024,Access,High,41
5187,1444,12/20/2024,Access,High,60
5188,1444,9/11/2024,Technical,Medium,98
5189,1444,8/18/2024,Technical,Low,43
5190,1445,1/4/2024,Billing,Low,38
5191,1445,11/1/2024,Technical,Low,18
5192,1445,5/27/2024,Technical,Medium,56
5193,1445,4/24/2024,Billing,Low,19
5194,1445,8/8/2024,Technical,Low,16
5195,1446,6/18/2024,Billing,High,55
5196,1446,3/12/2023,Technical,Medium,91
5197,1446,12/24/2024,Billing,Low,7
5198,1448,8/23/2024,Technical,High,6
5199,1448,2/6/2024,Billing,Low,9
5200,1448,8/20/2023,Access,Low,37
5201,1449,11/24/2024,Technical,Medium,67
5202,1449,10/23/2024,Technical,High,49
5203,1449,11/13/2024,Technical,Low,32
5204,1449,9/8/2024,Access,Low,30
5205,1450,7/12/2024,Access,Low,4
5206,1450,12/17/2024,Access,High,18
5207,1450,5/11/2024,Technical,Low,23
5208,1454,11/29/2024,Access,Medium,68
5209,1454,12/18/2024,Technical,Medium,115
5210,1454,12/26/2024,Technical,High,38
5211,1454,12/15/2024,Technical,High,42
5212,1454,10/21/2024,Billing,Medium,85
5213,1455,7/16/2023,Billing,Medium,16
5214,1455,6/22/2024,Technical,Low,46
5215,1455,12/2/2024,Technical,High,21
5216,1455,5/26/2024,Billing,Low,14
5217,1458,11/28/2024,Access,Medium,91
5218,1458,10/18/2023,Billing,Low,46
5219,1458,2/27/2024,Billing,Medium,95
5220,1458,4/8/2024,Access,Low,45
5221,1459,10/19/2024,Access,Medium,97
5222,1459,12/7/2024,Billing,Low,31
5223,1459,12/18/2024,Billing,Low,30
5224,1459,9/27/2024,Billing,Low,9
5225,1459,8/4/2024,Access,Medium,101
5226,1459,11/26/2024,Technical,Medium,97
5227,1459,11/17/2024,Billing,Medium,16
5228,1459,12/25/2024,Technical,Low,42
5229,1459,11/13/2024,Technical,Low,42
5230,1459,11/26/2024,Technical,Low,23
5231,1460,2/8/2024,Billing,Medium,112
5232,1460,3/6/2024,Billing,Low,7
5233,1460,1/25/2024,Billing,Medium,35
5234,1461,10/4/2023,Technical,Medium,109
5235,1461,12/14/2024,Billing,Low,47
5236,1461,9/4/2023,Billing,Low,46
5237,1462,6/6/2023,Billing,Low,36
5238,1462,9/2/2023,Technical,Low,43
5239,1462,10/22/2023,Billing,Low,25
5240,1462,5/25/2023,Billing,Low,39
5241,1464,8/21/2023,Technical,Medium,78
5242,1465,9/1/2023,Technical,Low,33
5243,1466,5/27/2024,Billing,Low,40
5244,1467,3/9/2024,Technical,Medium,20
5245,1467,1/26/2024,Access,Low,14
5246,1467,1/14/2024,Technical,Medium,68
5247,1467,1/6/2024,Access,Low,20
5248,1467,3/15/2024,Technical,Low,26
5249,1469,12/2/2024,Technical,Low,23
5250,1470,10/29/2024,Technical,Medium,63
5251,1470,8/4/2024,Access,Medium,44
5252,1471,10/13/2023,Billing,Medium,117
5253,1471,12/2/2023,Access,Medium,77
5254,1471,1/11/2024,Technical,Medium,40
5255,1471,3/29/2024,Technical,Low,1
5256,1471,2/16/2024,Technical,Low,2
5257,1471,11/15/2023,Billing,High,21
5258,1471,2/21/2024,Technical,Medium,84
5259,1471,5/28/2023,Technical,Low,25
5260,1471,3/29/2024,Technical,High,17
5261,1471,4/11/2024,Billing,Low,3
5262,1472,8/8/2024,Technical,Low,13
5263,1472,7/23/2023,Technical,Low,23
5264,1472,1/1/2024,Billing,Medium,80
5265,1472,9/26/2024,Billing,Low,23
5266,1472,10/19/2023,Billing,High,54
5267,1472,9/12/2024,Billing,Low,43
5268,1472,5/3/2024,Billing,Medium,52
5269,1472,6/29/2024,Technical,Low,5
5270,1472,9/11/2024,Billing,Low,43
5271,1473,9/12/2023,Billing,Medium,81
5272,1473,11/4/2023,Billing,Low,3
5273,1473,10/3/2023,Billing,Medium,118
5274,1473,9/29/2023,Technical,Low,36
5275,1473,10/21/2023,Billing,Low,6
5276,1473,9/28/2023,Billing,High,47
5277,1473,9/21/2023,Billing,Low,26
5278,1473,11/2/2023,Technical,High,39
5279,1473,10/8/2023,Technical,Low,43
5280,1473,9/29/2023,Billing,Medium,116
5281,1473,9/25/2023,Billing,High,29
5282,1474,9/24/2023,Access,Low,47
5283,1474,12/25/2024,Billing,Medium,104
5284,1475,9/24/2024,Technical,High,18
5285,1475,11/11/2024,Access,Low,1
5286,1475,7/30/2023,Billing,Low,17
5287,1475,12/26/2024,Billing,High,37
5288,1475,11/22/2024,Technical,High,34
5289,1475,11/14/2024,Billing,Low,17
5290,1475,11/5/2024,Billing,Low,19
5291,1476,11/1/2024,Access,Medium,78
5292,1476,4/7/2024,Technical,Medium,13
5293,1476,9/7/2024,Access,Medium,68
5294,1476,12/17/2024,Billing,Medium,37
5295,1476,10/5/2024,Technical,Low,25
5296,1477,9/24/2024,Technical,Medium,22
5297,1477,12/20/2024,Technical,Medium,35
5298,1477,7/6/2024,Billing,Low,20
5299,1478,9/16/2023,Technical,Low,24
5300,1478,9/28/2023,Billing,High,45
5301,1478,10/1/2023,Technical,Low,28
5302,1478,9/6/2023,Billing,Medium,45
5303,1478,10/10/2023,Access,High,66
5304,1478,7/4/2023,Technical,High,61
5305,1478,9/9/2023,Technical,Low,35
5306,1478,9/20/2023,Technical,Low,7
5307,1478,10/3/2023,Technical,Medium,77
5308,1478,9/9/2023,Billing,Medium,111
5309,1479,4/17/2023,Technical,Medium,33
5310,1479,5/18/2023,Technical,Medium,34
5311,1479,1/12/2024,Billing,High,39
5312,1479,5/25/2023,Technical,Medium,102
5313,1479,10/14/2023,Billing,Low,20
5314,1480,9/11/2024,Technical,Low,26
5315,1480,5/26/2024,Technical,Medium,60
5316,1480,5/27/2024,Billing,Low,25
5317,1481,7/31/2024,Technical,Medium,80
5318,1481,10/18/2024,Technical,Low,13
5319,1481,7/10/2024,Access,Medium,112
5320,1481,7/11/2024,Access,Low,7
5321,1482,10/1/2024,Technical,Low,46
5322,1482,12/7/2024,Access,Medium,111
5323,1482,5/12/2024,Billing,High,19
5324,1483,11/1/2024,Technical,Medium,21
5325,1483,11/16/2024,Access,Medium,19
5326,1483,7/24/2024,Access,Low,47
5327,1483,10/29/2024,Technical,Medium,44
5328,1483,12/17/2024,Access,Low,35
5329,1484,11/9/2024,Access,Low,7
5330,1484,10/22/2024,Technical,Medium,84
5331,1484,12/3/2024,Billing,Low,36
5332,1485,8/8/2023,Technical,Medium,67
5333,1485,12/2/2024,Technical,Low,24
5334,1486,10/7/2024,Technical,Low,33
5335,1486,11/27/2024,Access,High,49
5336,1487,11/25/2024,Access,Low,43
5337,1488,10/25/2024,Billing,Low,18
5338,1488,7/20/2024,Technical,Low,20
5339,1488,10/9/2024,Billing,Low,29
5340,1488,9/17/2024,Technical,High,28
5341,1488,9/9/2024,Technical,Medium,32
5342,1488,9/17/2024,Billing,Medium,28
5343,1488,10/10/2024,Billing,Low,17
5344,1488,9/6/2024,Technical,Low,23
5345,1488,9/9/2024,Access,Low,21
5346,1488,9/23/2024,Technical,Medium,100
5347,1488,10/28/2024,Billing,Medium,94
5348,1490,4/26/2024,Access,Low,8
5349,1490,5/31/2023,Technical,Low,10
5350,1490,8/3/2023,Access,Low,7
5351,1490,8/17/2023,Access,Low,16
5352,1492,11/4/2024,Billing,Low,32
5353,1492,9/27/2024,Billing,High,6
5354,1492,10/24/2024,Billing,High,26
5355,1492,9/11/2024,Access,Medium,25
5356,1493,10/6/2024,Technical,Medium,33
5357,1493,1/24/2024,Technical,Low,32
5358,1494,5/22/2024,Technical,Low,45
5359,1494,6/22/2024,Billing,Low,30
5360,1494,6/21/2024,Technical,Low,47
5361,1494,6/29/2024,Technical,Low,20
5362,1494,6/2/2024,Access,Low,33
5363,1494,5/15/2024,Billing,Low,28
5364,1494,5/29/2024,Billing,High,51
5365,1494,5/17/2024,Technical,Medium,33
5366,1494,6/19/2024,Technical,Medium,50
5367,1494,6/9/2024,Access,Medium,52
5368,1494,5/28/2024,Billing,Medium,77
5369,1495,12/4/2024,Access,Low,1
5370,1495,11/29/2024,Access,Low,29
5371,1497,9/17/2024,Technical,Medium,61
5372,1498,7/27/2024,Technical,Low,32
5373,1498,12/7/2024,Access,Low,2
5374,1499,8/24/2024,Billing,Medium,86
5375,1499,9/14/2024,Access,Low,14
5376,1500,10/18/2024,Access,Medium,60
5377,1500,8/24/2024,Billing,Low,2
5378,1500,7/13/2024,Billing,Low,47
5379,1501,12/21/2024,Access,Low,8
5380,1501,12/20/2024,Access,Medium,58
5381,1502,11/26/2023,Technical,Low,30
5382,1503,8/21/2024,Billing,Low,41
5383,1503,11/29/2024,Technical,Low,23
5384,1504,12/30/2024,Technical,Medium,73
5385,1504,12/30/2024,Technical,Low,26
5386,1504,12/30/2024,Access,Medium,111
5387,1504,12/30/2024,Access,Low,2
5388,1505,10/19/2024,Technical,Medium,80
5389,1505,3/30/2024,Technical,Low,41
5390,1505,4/16/2024,Technical,Medium,66
5391,1506,1/2/2024,Technical,Low,40
5392,1506,11/16/2024,Technical,Low,44
5393,1506,4/2/2023,Technical,Medium,106
5394,1506,8/28/2024,Access,Low,6
5395,1507,5/2/2023,Technical,Low,28
5396,1507,4/1/2023,Technical,Low,19
5397,1507,4/17/2023,Billing,Medium,39
5398,1507,4/3/2023,Technical,Medium,20
5399,1508,4/28/2024,Access,Low,14
5400,1508,11/29/2023,Access,Medium,49
5401,1509,10/22/2024,Billing,Low,34
5402,1509,10/12/2024,Billing,High,34
5403,1509,10/11/2024,Technical,Low,1
5404,1510,4/18/2024,Technical,High,49
5405,1511,3/14/2023,Billing,Low,30
5406,1511,8/17/2023,Billing,Low,10
5407,1511,5/18/2023,Technical,Medium,117
5408,1511,7/28/2023,Billing,Medium,37
5409,1511,7/11/2023,Technical,Medium,65
5410,1511,7/17/2023,Billing,Low,31
5411,1511,7/29/2023,Billing,Low,36
5412,1511,8/2/2023,Billing,Low,11
5413,1511,7/7/2023,Technical,Low,19
5414,1511,7/17/2023,Billing,Medium,24
5415,1511,8/2/2023,Technical,Low,26
5416,1512,12/15/2024,Access,Medium,85
5417,1512,10/15/2023,Billing,Medium,24
5418,1512,8/14/2023,Access,Medium,54
5419,1512,6/17/2023,Technical,Low,12
5420,1512,8/23/2024,Technical,Low,31
5421,1513,4/8/2024,Billing,Medium,79
5422,1513,12/27/2023,Access,High,43
5423,1513,12/18/2023,Billing,Low,27
5424,1513,2/21/2024,Access,Low,13
5425,1514,11/16/2024,Billing,Medium,81
5426,1514,11/2/2024,Technical,Medium,81
5427,1514,12/30/2024,Technical,Low,8
5428,1514,12/14/2024,Technical,Low,33
5429,1514,11/17/2024,Access,Low,39
5430,1515,11/10/2024,Technical,Low,37
5431,1515,11/8/2024,Access,Low,42
5432,1515,11/11/2024,Billing,High,57
5433,1515,11/17/2024,Technical,Medium,47
5434,1515,10/21/2024,Technical,Medium,24
5435,1516,12/2/2024,Access,Low,12
5436,1516,10/16/2024,Billing,Medium,103
5437,1517,8/3/2024,Technical,Low,4
5438,1517,10/6/2024,Technical,Medium,60
5439,1517,11/15/2024,Billing,Medium,119
5440,1517,8/28/2024,Billing,Medium,44
5441,1518,11/25/2024,Billing,Low,47
5442,1518,12/7/2024,Technical,Low,15
5443,1518,12/30/2024,Billing,High,31
5444,1518,12/17/2024,Billing,Medium,81
5445,1518,12/1/2024,Billing,Low,12
5446,1518,12/28/2024,Technical,Low,44
5447,1519,11/16/2024,Technical,Medium,24
5448,1520,11/16/2024,Billing,Low,11
5449,1521,12/16/2024,Billing,Low,17
5450,1521,12/28/2024,Technical,High,65
5451,1523,11/22/2023,Technical,Low,43
5452,1523,1/31/2024,Access,Medium,62
5453,1523,3/20/2024,Billing,Medium,67
5454,1523,3/17/2024,Billing,High,67
5455,1523,2/5/2024,Access,Medium,119
5456,1523,2/2/2024,Technical,Low,1
5457,1523,3/23/2024,Technical,Medium,69
5458,1523,1/13/2024,Access,Low,39
5459,1523,1/30/2024,Billing,Low,31
5460,1523,11/7/2023,Technical,High,67
5461,1524,10/21/2024,Technical,Low,23
5462,1525,6/21/2024,Technical,High,5
5463,1525,12/7/2024,Technical,Medium,85
5464,1525,11/27/2024,Access,Medium,75
5465,1525,12/20/2024,Technical,Medium,18
5466,1525,12/14/2024,Billing,Medium,23
5467,1525,12/17/2024,Billing,Low,34
5468,1525,12/25/2024,Access,Medium,79
5469,1525,11/21/2024,Billing,Low,33
5470,1525,6/15/2024,Billing,Low,1
5471,1527,9/3/2024,Access,Medium,88
5472,1527,9/10/2024,Billing,Low,39
5473,1528,6/29/2024,Access,Medium,22
5474,1529,12/25/2024,Access,Medium,40
5475,1529,12/20/2024,Access,Low,40
5476,1529,12/22/2024,Billing,Low,25
5477,1529,12/30/2024,Technical,Low,21
5478,1529,12/29/2024,Technical,Medium,54
5479,1530,6/29/2023,Technical,Low,18
5480,1530,8/14/2023,Technical,Medium,92
5481,1530,7/14/2023,Technical,High,34
5482,1530,8/24/2023,Billing,Low,33
5483,1530,4/29/2023,Billing,Medium,107
5484,1530,8/6/2023,Billing,Medium,19
5485,1531,12/11/2024,Access,Medium,45
5486,1532,12/15/2024,Billing,High,62
5487,1532,11/3/2024,Technical,Low,7
5488,1533,10/4/2024,Access,High,71
5489,1533,11/29/2024,Technical,High,52
5490,1533,7/28/2024,Access,Low,29
5491,1534,7/31/2024,Technical,Medium,20
5492,1534,1/19/2024,Technical,Low,16
5493,1534,6/21/2024,Billing,Low,33
5494,1534,5/11/2024,Billing,Low,42
5495,1534,5/24/2024,Billing,Low,44
5496,1534,10/24/2023,Billing,Medium,90
5497,1534,8/1/2024,Billing,High,30
5498,1534,8/5/2024,Billing,Medium,12
5499,1534,7/27/2024,Billing,Low,24
5500,1534,7/2/2024,Technical,Medium,74
5501,1535,8/30/2024,Access,Low,41
5502,1535,11/28/2024,Access,Low,8
5503,1535,7/7/2024,Billing,Low,3
5504,1535,6/2/2024,Technical,High,4
5505,1535,4/10/2024,Billing,Low,38
5506,1536,11/30/2024,Technical,Low,13
5507,1536,10/25/2024,Technical,Medium,105
5508,1536,11/21/2024,Technical,Medium,71
5509,1536,12/16/2024,Billing,Low,7
5510,1537,9/10/2024,Billing,High,6
5511,1537,6/21/2024,Billing,Low,12
5512,1537,6/11/2024,Billing,Low,20
5513,1537,5/6/2024,Billing,Low,11
5514,1538,10/30/2024,Access,Low,1
5515,1538,4/14/2024,Billing,Medium,104
5516,1538,10/13/2024,Access,Low,33
5517,1539,12/25/2024,Technical,Medium,69
5518,1539,11/24/2024,Billing,Low,3
5519,1539,11/4/2024,Technical,Low,15
5520,1539,4/5/2024,Access,Low,9
5521,1539,12/16/2024,Technical,Medium,107
5522,1539,7/22/2024,Billing,Medium,60
5523,1540,9/4/2024,Billing,Medium,50
5524,1540,10/27/2024,Technical,Low,5
5525,1541,4/28/2024,Billing,Medium,44
5526,1541,4/20/2024,Billing,Low,38
5527,1541,8/3/2024,Billing,Low,6
5528,1541,11/13/2024,Billing,High,39
5529,1541,11/5/2024,Technical,Medium,68
5530,1541,3/26/2024,Technical,Medium,21
5531,1541,11/2/2024,Technical,Low,21
5532,1541,10/13/2024,Billing,Low,37
5533,1542,7/16/2024,Access,Medium,117
5534,1542,6/18/2024,Technical,Low,19
5535,1542,7/25/2024,Billing,High,37
5536,1542,7/29/2024,Billing,Medium,103
5537,1542,3/13/2024,Billing,High,30
5538,1542,7/19/2024,Billing,Low,23
5539,1542,6/11/2024,Billing,Medium,58
5540,1542,7/11/2024,Billing,Medium,113
5541,1542,8/1/2024,Access,Low,33
5542,1542,7/30/2024,Billing,Low,15
5543,1543,4/4/2024,Billing,Medium,42
5544,1543,3/11/2024,Billing,Low,31
5545,1543,3/3/2024,Billing,Low,10
5546,1543,3/6/2024,Billing,Low,17
5547,1543,3/30/2024,Access,Low,2
5548,1543,8/20/2023,Billing,Medium,95
5549,1545,4/25/2024,Technical,Medium,80
5550,1545,11/4/2024,Billing,Medium,81
5551,1545,10/3/2024,Technical,Low,25
5552,1545,11/19/2024,Billing,Low,16
5553,1545,11/25/2024,Technical,Low,24
5554,1545,11/17/2024,Access,High,62
5555,1545,11/10/2024,Billing,Medium,21
5556,1545,11/3/2024,Billing,Low,27
5557,1545,12/12/2024,Billing,Medium,67
5558,1545,12/16/2024,Technical,Low,3
5559,1546,7/30/2024,Technical,Low,28
5560,1546,6/26/2024,Technical,Medium,86
5561,1546,12/17/2024,Billing,Medium,94
5562,1546,11/8/2024,Access,Low,31
5563,1546,1/22/2024,Billing,Low,38
5564,1547,12/30/2024,Billing,Low,30
5565,1547,11/20/2024,Technical,Low,34
5566,1547,12/27/2024,Billing,High,33
5567,1547,11/28/2024,Technical,Low,31
5568,1547,12/26/2024,Technical,Medium,20
5569,1547,12/12/2024,Billing,Low,5
5570,1548,7/1/2024,Access,Low,11
5571,1548,12/29/2023,Billing,High,21
5572,1548,5/25/2024,Billing,Low,46
5573,1548,4/8/2024,Technical,Medium,71
5574,1548,8/17/2024,Technical,Medium,66
5575,1549,6/13/2024,Technical,High,19
5576,1549,6/21/2024,Technical,Medium,96
5577,1549,3/9/2024,Billing,Low,24
5578,1549,6/10/2024,Technical,High,21
5579,1549,6/21/2024,Access,Low,20
5580,1549,6/16/2024,Billing,Low,20
5581,1549,7/4/2024,Billing,Low,41
5582,1549,6/2/2024,Access,Low,45
5583,1550,11/23/2024,Billing,Medium,19
5584,1550,2/13/2024,Technical,Medium,52
5585,1551,12/11/2024,Billing,High,20
5586,1551,12/6/2024,Technical,Medium,15
5587,1551,12/12/2024,Technical,Medium,97
5588,1552,11/14/2024,Billing,Medium,64
5589,1552,12/23/2024,Billing,Low,22
5590,1552,8/18/2024,Access,Medium,18
5591,1552,11/2/2024,Billing,Low,2
5592,1552,12/7/2024,Access,Low,6
5593,1552,11/9/2024,Billing,Medium,21
5594,1552,12/7/2024,Billing,Low,2
5595,1552,7/21/2024,Access,Low,13
5596,1552,11/25/2024,Billing,Medium,95
5597,1553,10/19/2024,Billing,Low,1
5598,1553,11/7/2024,Billing,Low,19
5599,1553,11/20/2024,Technical,Low,17
5600,1553,6/9/2023,Access,Medium,12
5601,1553,12/4/2024,Billing,Low,16
5602,1553,11/28/2024,Billing,Low,43
5603,1553,11/29/2024,Billing,Medium,114
5604,1553,11/28/2024,Access,Low,15
5605,1553,11/4/2024,Technical,Medium,23
5606,1554,7/28/2023,Billing,Low,32
5607,1554,5/31/2024,Access,Medium,16
5608,1554,6/10/2024,Billing,Medium,20
5609,1555,4/6/2024,Technical,High,45
5610,1556,3/27/2024,Access,Medium,33
5611,1557,6/23/2024,Access,High,69
5612,1557,12/9/2024,Technical,High,30
5613,1557,8/29/2024,Billing,Medium,49
5614,1557,11/25/2024,Billing,Medium,112
5615,1558,3/26/2024,Technical,Low,42
5616,1558,12/7/2024,Access,Medium,107
5617,1558,5/3/2023,Technical,Low,28
5618,1558,2/15/2024,Billing,Medium,52
5619,1559,10/19/2024,Billing,Medium,28
5620,1559,10/25/2024,Billing,Medium,77
5621,1559,4/12/2024,Billing,Medium,104
5622,1559,10/9/2024,Technical,Medium,36
5623,1559,11/6/2024,Technical,Medium,60
5624,1559,9/23/2024,Technical,Medium,39
5625,1560,5/6/2024,Billing,High,39
5626,1560,8/8/2024,Technical,Low,42
5627,1561,12/29/2024,Access,Low,46
5628,1561,8/29/2024,Access,High,59
5629,1562,6/23/2023,Technical,High,25
5630,1562,7/27/2023,Technical,Low,22
5631,1562,6/29/2023,Billing,Low,13
5632,1562,3/14/2023,Access,Low,10
5633,1562,7/31/2023,Access,Low,36
5634,1562,5/1/2023,Technical,Low,22
5635,1562,8/5/2023,Access,Medium,26
5636,1564,8/23/2024,Billing,Low,47
5637,1564,9/16/2024,Billing,Low,11
5638,1564,9/14/2024,Access,High,23
5639,1564,8/17/2024,Billing,Medium,46
5640,1564,8/8/2024,Technical,High,15
5641,1565,8/26/2024,Billing,Low,24
5642,1565,8/11/2024,Billing,Medium,115
5643,1565,9/29/2024,Access,Medium,78
5644,1566,10/16/2024,Access,High,12
5645,1566,2/17/2024,Access,Medium,78
5646,1566,4/29/2024,Access,Low,14
5647,1566,12/11/2023,Billing,High,55
5648,1567,12/8/2024,Access,Low,41
5649,1567,11/24/2024,Technical,Medium,89
5650,1567,12/6/2024,Access,Medium,29
5651,1567,12/15/2024,Billing,High,10
5652,1567,12/17/2024,Access,Low,5
5653,1568,5/17/2023,Billing,Low,25
5654,1568,10/22/2023,Billing,Medium,88
5655,1568,8/21/2023,Technical,Low,9
5656,1568,2/5/2024,Technical,Medium,13
5657,1569,6/12/2024,Technical,High,45
5658,1570,4/11/2024,Billing,Low,40
5659,1570,9/26/2024,Technical,Medium,62
5660,1570,10/3/2024,Technical,Low,34
5661,1570,10/2/2024,Billing,Medium,58
